name,Has Tests (static),Tests in CI (configured),Tests in CI (recent runs),Coverage in CI (configured),Coverage Tool (configured),Test Tool (guess),Test Evidence,Coverage Latest (%),Coverage Mean (%),Coverage Best (%),Coverage Samples,Method,Latest Run ID,Latest Run Date
cornucopia,Yes,Yes,No,Yes,cargo,cargo,files/workflow,,,,0,,,
tuono,No,Yes,Yes,No,,cargo,jobs/workflow,,,,0,,17358243092,2025-08-31T14:10:40Z
cicada,Yes,Yes,Yes,Yes,upload-artifact,cargo,files/jobs/workflow,,,,0,,17179470254,2025-08-23T19:47:40Z
btleplug,No,Yes,No,Yes,codecov/grcov/instrument-coverage/report-file,cargo,workflow,,,,0,,16416019516,2025-07-21T11:42:43Z
zino,No,Yes,No,No,,cargo,workflow,,,,0,,17634165116,2025-09-11T04:37:42Z
bevy_game_template,No,Yes,Yes,No,,cargo,jobs/workflow,,,,0,,16024140702,2025-07-02T11:41:28Z
eframe_template,No,Yes,Yes,Yes,cargo,cargo,jobs/workflow,,,,0,,16215532554,2025-07-11T08:30:07Z
riscv,No,Yes,No,No,,cargo,workflow,,,,0,,17630013117,2025-09-11T00:09:16Z
rutie,No,Yes,No,No,,cargo,workflow,,,,0,,13400448231,2025-02-18T21:32:30Z
lorri,Yes,Yes,No,No,,cargo,files/workflow,,,,0,,,
nox,No,Yes,No,Yes,llvm-tools/upload-artifact,pytest,workflow,,,,0,,15387977949,2025-06-02T08:50:31Z
kati,Yes,Yes,Yes,No,,cargo,files/jobs/workflow,,,,0,,17618131726,2025-09-10T15:06:40Z
lodestone,No,Yes,No,Yes,cargo/upload-artifact,cargo,workflow,,,,0,,,
tetra,No,Yes,No,No,,cargo,workflow,,,,0,,15137182637,2025-05-20T12:12:26Z
printpdf,Yes,Yes,Yes,No,,cargo,files/jobs/workflow,,,,0,,17595573739,2025-09-09T21:03:09Z
tmux-thumbs,No,Yes,No,Yes,coveralls/tarpaulin/upload-artifact,cargo,workflow,,,,0,,,
argc,Yes,Yes,Yes,Yes,llvm-tools,cargo,files/jobs/workflow,,,,0,,16818340532,2025-08-07T23:46:55Z
hydro,Yes,Yes,Yes,No,,cargo,files/jobs/workflow,,,,0,,17633643794,2025-09-11T04:03:44Z
lingua-rs,Yes,Yes,No,Yes,codecov/upload-artifact,pytest,files/workflow,,,,0,,17619642726,2025-09-10T16:02:28Z
swift-bridge,No,Yes,No,No,,cargo,workflow,,,,0,,17280868815,2025-08-27T23:05:13Z
realworld-axum-sqlx,No,Yes,No,No,,cargo,workflow,,,,0,,,
color-eyre,Yes,Yes,No,Yes,cargo,cargo,files/workflow,,,,0,,,
lemurs,No,No,No,Yes,cargo/upload-artifact,,workflow,,,,0,,15051486413,2025-05-15T17:32:58Z
customasm,Yes,Yes,Yes,Yes,cargo,cargo,files/jobs/workflow,,,,0,,16404226532,2025-07-20T21:05:30Z
voicevox_core,No,Yes,Yes,Yes,llvm-tools/upload-artifact,cargo,jobs/workflow,,,,0,,17628184896,2025-09-10T22:13:53Z
kunai,No,Yes,No,No,,,workflow,,,,0,,17615841515,2025-09-10T13:45:52Z
pwninit,No,Yes,No,No,,cargo,workflow,,,,0,,,
trow,Yes,Yes,Yes,Yes,llvm-tools/upload-artifact,go,files/jobs/logs/workflow,,,,0,,17334049117,2025-08-29T20:53:50Z
ClojureRS,No,Yes,No,No,,cargo,workflow,,,,0,,,
pulsar,No,Yes,Yes,Yes,upload-artifact,,jobs/workflow,,,,0,,16619830936,2025-07-30T10:17:05Z
env_logger,Yes,Yes,Yes,Yes,coveralls/llvm-tools/tarpaulin,cargo,files/jobs/workflow,,,,0,,17484535461,2025-09-05T05:24:58Z
tachyonfx,Yes,Yes,Yes,No,,cargo,files/jobs/workflow,,,,0,,17550784701,2025-09-08T12:28:50Z
autopy,No,No,No,Yes,upload-artifact,,workflow,,,,0,,17496000955,2025-09-05T14:25:46Z
kas,Yes,Yes,Yes,No,,cargo,files/jobs/workflow,,,,0,,17588562226,2025-09-09T16:02:53Z
glaredb,No,Yes,Yes,Yes,llvm-cov/llvm-tools/report-file/upload-artifact,cargo,jobs/workflow,,,,0,,17624117588,2025-09-10T19:04:01Z
aliyundrive-fuse,No,Yes,No,Yes,cargo/upload-artifact,cargo,workflow,,,,0,,,
tun2proxy,Yes,No,Yes,Yes,upload-artifact,cargo,files/jobs/workflow,,,,0,,17631128436,2025-09-11T01:19:25Z
neolink,No,No,No,Yes,cargo/upload-artifact,,workflow,,,,0,,10969198528,2024-09-21T03:10:31Z
madsim,No,Yes,Yes,Yes,cargo,cargo,jobs/workflow,,,,0,,16639208089,2025-07-31T03:38:14Z
book,No,Yes,Yes,No,,cargo,jobs/workflow,,,,0,,16909589399,2025-08-12T12:59:00Z
sentry-cli,Yes,Yes,Yes,Yes,upload-artifact,cargo,files/jobs/workflow,,,,0,,17624991428,2025-09-10T19:41:46Z
envy,No,Yes,No,Yes,coveralls/tarpaulin,cargo,files/workflow,,,,0,,17610265632,2025-09-10T10:03:40Z
nsh,Yes,Yes,No,No,,cargo,files/workflow,,,,0,,,
mooneye-gb,No,Yes,No,Yes,cargo/upload-artifact,cargo,workflow,,,,0,,,
paperclip,Yes,Yes,Yes,Yes,cargo,cargo,files/jobs/workflow,,,,0,,17606366298,2025-09-10T07:22:14Z
macmon,No,No,No,Yes,upload-artifact,,workflow,,,,0,,15402651051,2025-06-02T20:58:15Z
book-cn,No,No,Yes,No,,,jobs,,,,0,,15891973463,2025-06-26T03:03:58Z
steam-tui,No,Yes,Yes,No,,cargo,jobs/workflow,,,,0,,16409160862,2025-07-21T05:20:37Z
rustrogueliketutorial,No,Yes,No,No,,cargo,workflow,,,,0,,,
cn-font-split,Yes,Yes,No,Yes,upload-artifact,jest,files/workflow,,,,0,,17559577356,2025-09-08T17:53:44Z
hwatch,No,No,No,Yes,cargo/upload-artifact,,workflow,,,,0,,13936132174,2025-03-19T00:27:58Z
fas-rs,No,No,No,Yes,upload-artifact,,workflow,,,,0,,17607610043,2025-09-10T08:17:10Z
websurfx,Yes,Yes,No,Yes,cargo,cargo,files/workflow,,,,0,,17632452293,2025-09-11T02:45:04Z
anyrun,No,No,No,Yes,cargo/llvm-tools,,workflow,,,,0,,17631537568,2025-09-11T01:46:28Z
minirust,Yes,No,Yes,Yes,llvm-tools,cargo,files/jobs,,,,0,,17326291787,2025-08-29T14:18:23Z
rpgp,Yes,Yes,Yes,Yes,cargo/llvm-tools,cargo,files/jobs/workflow,,,,0,,17621714727,2025-09-10T17:25:53Z
Dorion,No,No,No,Yes,upload-artifact,,workflow,,,,0,,17310554071,2025-08-28T23:42:00Z
cyme,Yes,Yes,Yes,Yes,upload-artifact,cargo,files/jobs/workflow,,,,0,,16565823224,2025-07-28T09:49:54Z
cortex-m,No,Yes,Yes,No,,cargo,jobs/workflow,,,,0,,17512144000,2025-09-06T08:17:23Z
testcontainers-rs,No,Yes,Yes,Yes,cargo/llvm-tools,,jobs/workflow,,,,0,,17542228312,2025-09-08T06:46:35Z
nexus-cli,Yes,Yes,Yes,Yes,upload-artifact,cargo,files/jobs/workflow,,,,0,,17607587581,2025-09-10T08:16:17Z
zine,No,Yes,No,No,,cargo,workflow,,,,0,,,
bupstash,No,Yes,No,Yes,cargo,cargo,workflow,,,,0,,,
cocogitto,Yes,Yes,Yes,Yes,cargo/codecov/llvm-cov/llvm-tools/report-file/upload-artifact,cargo,files/jobs/workflow,90.24,87.65,93.55,11,checks,17633835654,2025-09-11T04:16:10Z
boxer,No,No,No,No,,,,,,,0,,14671511003,2025-04-25T18:53:12Z
tremor-runtime,Yes,Yes,No,Yes,codecov/llvm-cov/llvm-tools/upload-artifact,cargo,files/workflow,,,,0,,17630375297,2025-09-11T00:30:43Z
amber,Yes,Yes,No,Yes,codecov,cargo,files/workflow,,,,0,,17625386723,2025-09-10T20:01:05Z
NimPlant,No,Yes,Yes,No,,,jobs/workflow,,,,0,,13748065258,2025-03-09T11:47:56Z
mayastor,Yes,Yes,Yes,Yes,upload-artifact,pytest,files/jobs/workflow,,,,0,,17630149641,2025-09-11T00:17:35Z
iamb,No,Yes,No,Yes,upload-artifact,cargo,workflow,,,,0,,17595318186,2025-09-09T20:51:31Z
wagi,No,Yes,No,Yes,cargo/upload-artifact,cargo,workflow,,,,0,,,
whisper-rs,No,No,No,No,,,,,,,0,,16611107621,2025-07-30T01:18:48Z
xitca-web,Yes,Yes,Yes,Yes,llvm-tools,cargo,files/jobs/workflow,,,,0,,16568182969,2025-07-28T11:47:14Z
datenlord,Yes,Yes,Yes,Yes,cargo/codecov/llvm-cov/llvm-tools/upload-artifact,cargo,files/jobs/workflow,,,,0,,17633857665,2025-09-11T04:17:46Z
rustfinity,No,Yes,Yes,No,,cargo,jobs/workflow,,,,0,,15806893618,2025-06-22T13:05:10Z
cudarc,No,No,No,Yes,cargo,,workflow,,,,0,,17606717953,2025-09-10T07:37:39Z
catfs,Yes,Yes,No,Yes,cargo,cargo,files/workflow,,,,0,,,
router,No,No,No,No,,,,,,,0,,17634663170,2025-09-11T05:10:54Z
govee2mqtt,No,Yes,No,Yes,upload-artifact,cargo,workflow,,,,0,,17630421461,2025-09-11T00:33:33Z
seam,No,No,No,No,,,,,,,0,,17629501720,2025-09-10T23:32:38Z
OpenVehicleDiag,No,No,No,Yes,cargo,,workflow,,,,0,,16527109886,2025-07-25T16:43:36Z
motorhead,No,Yes,Yes,No,,cargo,jobs/workflow,,,,0,,16442288507,2025-07-22T10:57:34Z
memflow,No,Yes,Yes,Yes,cargo/codecov/llvm-cov/llvm-tools/report-file,cargo,jobs/workflow,,,,0,,17123459562,2025-08-21T09:52:51Z
mailcrab,No,Yes,No,Yes,upload-artifact,cargo,workflow,,,,0,,16677542553,2025-08-01T14:23:44Z
clog-cli,No,Yes,No,Yes,cargo,cargo,workflow,,,,0,,,
headcrab,Yes,Yes,No,No,,cargo,files/workflow,,,,0,,,
sailfish,Yes,Yes,Yes,Yes,codecov/grcov/report-file,cargo,files/jobs/workflow,,,,0,,16966179842,2025-08-14T13:14:02Z
szyszka,No,Yes,No,Yes,upload-artifact,cargo,workflow,,,,0,,17568930525,2025-09-09T01:27:02Z
ironbar,No,Yes,No,Yes,cargo/llvm-tools,cargo,workflow,,,,0,,17629523969,2025-09-10T23:34:07Z
ollama-rs,No,Yes,Yes,No,,cargo,jobs/workflow,,,,0,,17563520254,2025-09-08T20:40:17Z
open-xiaoai,No,No,No,No,,,,,,,0,,17356502382,2025-08-31T11:28:40Z
eva,No,Yes,No,Yes,cargo,cargo,workflow,,,,0,,17631491402,2025-09-11T01:43:19Z
pls,No,Yes,No,Yes,upload-artifact,,workflow,,,,0,,17599547199,2025-09-10T00:43:20Z
scooter,Yes,Yes,Yes,No,,cargo,files/jobs/workflow,,,,0,,17625350732,2025-09-10T19:59:25Z
goose,Yes,Yes,Yes,Yes,cargo,cargo,files/jobs/workflow,,,,0,,17635523293,2025-09-11T06:02:48Z
sail,No,Yes,No,Yes,codecov/grcov/instrument-coverage/upload-artifact,cargo,files/workflow,25.02,50.79,83.33,9,artifacts:lcov/checks,17632675599,2025-09-11T02:59:16Z
rune,Yes,No,No,Yes,upload-artifact,cargo,files/workflow,,,,0,,17420311033,2025-09-03T01:26:35Z
SwayOSD,No,No,No,No,,,,,,,0,,17501802709,2025-09-05T18:47:33Z
nanocl,Yes,Yes,Yes,Yes,cargo/codecov/report-file,cargo,files/jobs/workflow,86.21,81.93,100.0,12,checks,17636425993,2025-09-11T06:46:51Z
gurk-rs,Yes,Yes,Yes,Yes,upload-artifact,cargo,files/jobs/workflow,,,,0,,17426498209,2025-09-03T07:37:40Z
fend,No,Yes,Yes,Yes,codecov/instrument-coverage/llvm-cov/upload-artifact,cargo,jobs/workflow,100.0,78.12,100.0,6,checks,17621848027,2025-09-10T17:31:05Z
toml,No,Yes,Yes,Yes,coveralls/llvm-tools/tarpaulin,cargo,jobs/workflow,,,,0,,17160865194,2025-08-22T16:40:01Z
libbpf-rs,No,Yes,Yes,No,,cargo,jobs/workflow,,,,0,,17632476457,2025-09-11T02:46:33Z
core,Yes,Yes,Yes,Yes,llvm-tools,cargo,files/jobs/workflow,,,,0,,17619236318,2025-09-10T15:45:54Z
x86_64,No,Yes,Yes,No,,cargo,jobs/workflow,,,,0,,17634279908,2025-09-11T04:45:32Z
filprofiler,Yes,Yes,No,Yes,upload-artifact,cargo,files/workflow,,,,0,,11656159261,2024-11-04T00:45:38Z
cairo-contracts,Yes,Yes,Yes,Yes,codecov/report-file,cargo,files/jobs/workflow,92.38,92.38,92.38,15,checks,17618307631,2025-09-10T15:12:42Z
mustang,Yes,Yes,Yes,No,,cargo,files/jobs/workflow,,,,0,,14765852211,2025-04-30T22:49:53Z
y-sweet,Yes,Yes,Yes,Yes,cargo/upload-artifact,pytest,files/jobs/logs/workflow,,,,0,,17618707738,2025-09-10T15:26:21Z
cookcli,Yes,Yes,Yes,Yes,codecov/llvm-tools/report-file/tarpaulin/upload-artifact,cargo,files/jobs/workflow,,,,0,,17601810051,2025-09-10T03:00:39Z
snark,No,Yes,No,Yes,cargo,cargo,workflow,,,,0,,17606040016,2025-09-10T07:08:10Z
ntsc-rs,No,No,No,Yes,upload-artifact,,workflow,,,,0,,17535161993,2025-09-07T23:11:21Z
dezoomify-rs,Yes,Yes,Yes,Yes,upload-artifact,cargo,files/jobs/workflow,,,,0,,17522539391,2025-09-07T02:16:28Z
llama-node,No,No,No,Yes,upload-artifact,,workflow,,,,0,,,
shellfirm,No,Yes,Yes,Yes,upload-artifact,cargo,jobs/workflow,,,,0,,17463211722,2025-09-04T12:04:36Z
thorium,No,No,No,Yes,upload-artifact,,workflow,,,,0,,17597830098,2025-09-09T22:57:42Z
Leafish,No,Yes,No,Yes,upload-artifact,cargo,workflow,,,,0,,,
ula,No,No,No,Yes,cargo,,workflow,,,,0,,13239752851,2025-02-10T11:25:24Z
rvemu,Yes,Yes,No,No,,cargo,files/workflow,,,,0,,,
apalis,No,Yes,No,Yes,cargo,cargo,workflow,,,,0,,17506618066,2025-09-05T23:21:53Z
window-switcher,No,Yes,Yes,Yes,llvm-tools,cargo,jobs/workflow,,,,0,,16183128495,2025-07-10T00:26:33Z
bluetui,No,No,Yes,No,,,jobs,,,,0,,17345345900,2025-08-30T15:11:50Z
rust-brotli,No,Yes,No,Yes,llvm-tools,,workflow,,,,0,,11198921992,2024-10-06T04:26:22Z
envio,No,Yes,No,Yes,upload-artifact,cargo,workflow,,,,0,,11361597632,2024-10-16T08:12:30Z
agatedb,Yes,Yes,No,Yes,cargo/codecov/llvm-cov/llvm-tools/report-file,cargo,files/workflow,,,,0,,,
winterfell,No,Yes,No,No,,,workflow,,,,0,,17264765679,2025-08-27T10:58:11Z
lantern,No,Yes,No,Yes,codecov/grcov/instrument-coverage/report-file/upload-artifact,cargo,files/workflow,72.96,72.96,72.96,4,checks,12295629336,2024-12-12T11:38:35Z
ripsecrets,Yes,No,No,Yes,upload-artifact,cargo,files/workflow,,,,0,,17391815255,2025-09-02T02:50:26Z
terminator,No,Yes,Yes,Yes,upload-artifact,cargo,jobs/workflow,,,,0,,17628472710,2025-09-10T22:29:02Z
lakekeeper,Yes,Yes,Yes,Yes,llvm-tools/upload-artifact,cargo,files/jobs/workflow,,,,0,,17619297588,2025-09-10T15:48:23Z
laminar,Yes,Yes,No,Yes,codecov,cargo,files/workflow,,,,0,,,
openapi-tui,No,Yes,Yes,Yes,cargo,cargo,jobs/workflow,,,,0,,15737836818,2025-06-18T16:02:06Z
noita_entangled_worlds,No,No,No,Yes,upload-artifact,,workflow,,,,0,,17388743278,2025-09-01T23:06:40Z
axum-login,No,Yes,No,Yes,codecov/tarpaulin,cargo,workflow,100.0,95.59,100.0,4,checks,17608879110,2025-09-10T09:07:58Z
rbw,No,Yes,Yes,No,,cargo,jobs/workflow,,,,0,,17475391924,2025-09-04T20:06:35Z
rdedup,No,Yes,No,Yes,cargo,cargo,workflow,,,,0,,17629917200,2025-09-11T00:03:17Z
femtovg,Yes,Yes,Yes,No,,cargo,files/jobs/workflow,,,,0,,17494757903,2025-09-05T13:35:20Z
cargo-sweep,Yes,Yes,Yes,Yes,cargo,cargo,files/jobs/workflow,,,,0,,16268599179,2025-07-14T13:45:44Z
synapse,Yes,No,No,Yes,cargo/upload-artifact,cargo,files/workflow,,,,0,,,
eyra,Yes,Yes,Yes,No,,cargo,files/jobs/workflow,,,,0,,14764645265,2025-04-30T21:23:24Z
libimagequant,Yes,Yes,No,Yes,cargo,cargo,files/workflow,,,,0,,16611051257,2025-07-30T01:14:23Z
cases,No,Yes,No,No,,cargo,workflow,,,,0,,17570246331,2025-09-09T02:51:06Z
pods,No,No,No,No,,,,,,,0,,17632381838,2025-09-11T02:40:30Z
starlark-rust,No,Yes,Yes,No,,cargo,jobs/workflow,,,,0,,17560313837,2025-09-08T18:25:41Z
rustybox,Yes,Yes,No,No,,cargo,files/workflow,,,,0,,,
stack-graphs,No,Yes,No,Yes,upload-artifact,cargo,workflow,,,,0,,17596834606,2025-09-09T22:02:14Z
rusty-sando,No,No,No,No,,,,,,,0,,,
yara-x,No,Yes,Yes,Yes,codecov/grcov/llvm-cov/llvm-tools/report-file/upload-artifact,go,jobs/workflow,,,,0,,17632369835,2025-09-11T02:39:46Z
Good-MITM,No,Yes,No,Yes,cargo/upload-artifact,,workflow,,,,0,,17345620036,2025-08-30T15:40:08Z
shuttle,No,Yes,No,No,,cargo,workflow,,,,0,,17630743131,2025-09-11T00:55:04Z
srgn,Yes,Yes,No,Yes,codecov/llvm-tools/tarpaulin,cargo,files/workflow,,,,0,,17561839392,2025-09-08T19:28:56Z
rust_serialization_benchmark,Yes,Yes,No,No,,cargo,files/workflow,,,,0,,16698832591,2025-08-02T23:33:25Z
hyperion,No,Yes,Yes,Yes,codecov/llvm-cov/llvm-tools/report-file/upload-artifact,cargo,files/jobs/workflow,,,,0,,17602300035,2025-09-10T03:28:57Z
rusty-celery,Yes,No,Yes,Yes,cargo,cargo,files/jobs/workflow,,,,0,,14643240393,2025-04-24T13:45:59Z
azure-sdk-for-rust,No,No,No,Yes,upload-artifact,,workflow,,,,0,,17635392536,2025-09-11T05:54:47Z
ngx-rust,Yes,Yes,Yes,No,,cargo,files/jobs/workflow,,,,0,,17627473974,2025-09-10T21:35:53Z
moxie,Yes,Yes,No,Yes,codecov/report-file/upload-artifact,cargo,files/workflow,,,,0,,,
xcp,Yes,Yes,Yes,No,,cargo,files/jobs/logs/workflow,,,,0,,17312842231,2025-08-29T02:19:00Z
edge-runtime,No,Yes,Yes,Yes,coveralls/llvm-cov/llvm-tools/report-file,cargo,jobs/workflow,,,,0,,17631837317,2025-09-11T02:06:19Z
jmcomic-downloader,No,No,No,Yes,upload-artifact,,workflow,,,,0,,16781935748,2025-08-06T15:52:36Z
trane,Yes,Yes,Yes,Yes,coveralls/llvm-cov/llvm-tools/report-file,cargo,files/jobs/workflow,,,,0,,17630610655,2025-09-11T00:46:01Z
eureka,Yes,Yes,No,Yes,cargo/codecov,cargo,files/workflow,,,,0,,,
rust-cpp,Yes,Yes,No,No,,cargo,files/workflow,,,,0,,11928611152,2024-11-20T07:22:18Z
plonky2,No,Yes,Yes,No,,cargo,jobs/workflow,,,,0,,17633589998,2025-09-11T04:00:30Z
golem,No,Yes,Yes,Yes,upload-artifact,cargo,jobs/workflow,,,,0,,17632568533,2025-09-11T02:52:04Z
arrayfire-rust,Yes,Yes,No,Yes,cargo,cargo,files/workflow,,,,0,,,
stratisd,Yes,Yes,No,No,,cargo,files/workflow,,,,0,,17633341100,2025-09-11T03:41:42Z
book,No,Yes,Yes,No,,,jobs/workflow,,,,0,,11216435050,2024-10-07T13:20:12Z
reStream,No,No,No,No,,,,,,,0,,13860279267,2025-03-14T15:47:39Z
luxtorpeda,No,Yes,No,Yes,upload-artifact,,workflow,,,,0,,17562930935,2025-09-08T20:15:49Z
cargo-lambda,Yes,Yes,No,Yes,upload-artifact,cargo,files/workflow,,,,0,,17638507949,2025-09-11T08:19:07Z
MirrorX,No,No,No,No,,,,,,,0,,,
copper-rs,No,Yes,Yes,Yes,llvm-tools,,jobs/workflow,,,,0,,17550598487,2025-09-08T12:22:05Z
zkevm-circuits,No,Yes,No,Yes,cargo,go,workflow,,,,0,,,
codesnap.nvim,No,No,No,No,,,,,,,0,,15806058207,2025-06-22T11:22:12Z
wluma,No,Yes,Yes,Yes,llvm-tools,,jobs/workflow,,,,0,,15753158945,2025-06-19T08:22:31Z
jolt,No,Yes,Yes,Yes,llvm-tools,cargo,jobs/workflow,,,,0,,17626681335,2025-09-10T21:00:06Z
flux,No,No,No,No,,,,,,,0,,16551162588,2025-07-27T12:32:37Z
rendy,No,Yes,No,No,,cargo,workflow,,,,0,,,
hl,Yes,Yes,Yes,Yes,codecov,cargo,files/jobs/workflow,84.28,84.28,84.28,16,checks,17573296579,2025-09-09T06:01:58Z
orz,Yes,No,No,No,,cargo,files,,,,0,,17624114569,2025-09-10T19:03:55Z
migrate-to-uv,Yes,No,Yes,Yes,upload-artifact,cargo,files/jobs/workflow,,,,0,,17634964925,2025-09-11T05:28:21Z
pxp,No,Yes,No,No,,cargo,workflow,,,,0,,13843074920,2025-03-13T19:31:04Z
lv_binding_rust,No,Yes,No,No,,cargo,workflow,,,,0,,14698100871,2025-04-28T01:07:44Z
solana-playground,No,No,No,No,,,,,,,0,,17620519971,2025-09-10T16:37:22Z
shipyard,Yes,Yes,No,Yes,upload-artifact,cargo,files/workflow,,,,0,,17103653443,2025-08-20T15:55:47Z
onetagger,No,No,No,Yes,upload-artifact,,workflow,,,,0,,16783358225,2025-08-06T16:59:06Z
cntr,No,Yes,Yes,Yes,cargo,cargo,jobs/logs/workflow,,,,0,,17635568268,2025-09-11T06:05:03Z
fcp,Yes,Yes,No,Yes,cargo,cargo,files/workflow,,,,0,,,
nftables-nat-rust,No,No,No,No,,,,,,,0,,16937457894,2025-08-13T12:38:35Z
lorri,Yes,No,Yes,No,,cargo,files/jobs,,,,0,,14553289456,2025-04-19T22:08:01Z
matugen,No,No,No,No,,,,,,,0,,17560678686,2025-09-08T18:40:29Z
pg_vectorize,No,Yes,Yes,No,,cargo,jobs/workflow,,,,0,,16923110575,2025-08-12T23:13:27Z
bite,No,Yes,Yes,Yes,upload-artifact,cargo,jobs/workflow,,,,0,,14684479671,2025-04-26T19:38:06Z
llm-ls,No,Yes,No,Yes,upload-artifact,,workflow,,,,0,,15444243088,2025-06-04T13:55:08Z
compio,No,Yes,Yes,No,,,jobs/workflow,,,,0,,17623335432,2025-09-10T18:30:29Z
koto,No,Yes,Yes,Yes,llvm-tools,cargo,jobs/workflow,,,,0,,17130285882,2025-08-21T14:41:30Z
rsmpeg,Yes,Yes,Yes,Yes,upload-artifact,cargo,files/jobs/workflow,,,,0,,17465306378,2025-09-04T13:22:37Z
goxlr-utility,No,Yes,Yes,Yes,upload-artifact,,jobs/workflow,,,,0,,17266918526,2025-08-27T12:38:28Z
rust_os,No,No,No,No,,,,,,,0,,17580213874,2025-09-09T10:50:04Z
tunshell,No,No,No,No,,,,,,,0,,,
